PLANTA,FECHA P.,HORA,TDC REAL,TVN COCINA
SUPE,2019-11-24,1899-12-30 10:00:00,32.0,58.9
SUPE,2019-11-24,1899-12-30 17:00:00,15.0,28.9
SUPE,2019-11-24,1899-12-30 18:00:00,15.0,26.2
SUPE,2019-11-24,1899-12-30 19:00:00,16.0,25.2
SUPE,2019-11-24,1899-12-30 20:00:00,14.3,24.7
SUPE,2019-11-24,1899-12-30 21:00:00,16.0,24.9
SUPE,2019-11-24,1899-12-30 22:00:00,16.8,26.4
SUPE,2019-11-24,1899-12-30 23:00:00,20.3,25.3
SUPE,2019-11-24,1899-12-31 00:00:00,21.3,31.0
SUPE,2019-11-24,1899-12-31 01:00:00,26.0,31.4
SUPE,2019-11-24,1899-12-31 02:00:00,23.4,30.1
SUPE,2019-11-24,1899-12-31 03:00:00,26.0,29.5
SUPE,2019-11-24,1899-12-31 04:00:00,21.3,33.7
SUPE,2019-11-24,1899-12-31 05:00:00,21.0,35.2
SUPE,2019-11-24,1899-12-31 06:00:00,35.5,34.5
SUPE,2019-11-24,1899-12-31 07:00:00,43.0,37.0
SUPE,2019-11-25,1899-12-30 08:00:00,44.0,40.3
SUPE,2019-11-25,1899-12-30 09:00:00,29.0,48.8
SUPE,2019-11-25,1899-12-30 10:00:00,30.0,55.8
SUPE,2019-11-25,1899-12-30 11:00:00,31.0,57.8
SUPE,2019-11-25,1899-12-30 19:00:00,10.0,22.7
SUPE,2019-11-25,1899-12-30 20:00:00,11.0,23.4
SUPE,2019-11-25,1899-12-30 21:00:00,13.0,24.4
SUPE,2019-11-25,1899-12-30 23:00:00,14.0,23.7
SUPE,2019-11-25,1899-12-31 00:00:00,15.0,24.8
SUPE,2019-11-25,1899-12-31 01:00:00,17.0,25.4
SUPE,2019-11-25,1899-12-31 02:00:00,18.0,29.1
SUPE,2019-11-25,1899-12-31 03:00:00,18.0,32.5
SUPE,2019-11-25,1899-12-31 04:00:00,43.0,32.3
SUPE,2019-11-25,1899-12-31 05:00:00,44.0,36.4
SUPE,2019-11-25,1899-12-31 06:00:00,48.0,30.3
SUPE,2019-11-25,1899-12-31 07:00:00,50.0,32.5
SUPE,2019-11-26,1899-12-30 08:00:00,51.0,33.9
SUPE,2019-11-26,1899-12-30 09:00:00,49.0,50.0
SUPE,2019-11-26,1899-12-30 10:00:00,50.0,53.8
