Marea,Planta,Embarcacion,Bodega,% Llenado,TDC-Desc,TVN,año,temporada_año,# Calas
146270,PISCO NORTE,TASA 413,Tradicional,88.0,20.0,34.99,2019,2019-I,3
146319,PISCO NORTE,CARMEN JUDITH 2,Tradicional,46.0,15.0,36.79,2019,2019-I,2
146325,PISCO SUR,TINO,Tradicional,79.0,9.0,18.12,2019,2019-I,2
146301,PISCO SUR,TASA 424,Tradicional,35.0,10.0,17.6,2019,2019-I,3
146322,PISCO SUR,CARMEN JUDITH 5,Tradicional,57.99999999999999,12.0,20.42,2019,2019-I,4
146264,PISCO SUR,TASA 411,Tradicional,59.0,13.0,23.78,2019,2019-I,3
146304,PISCO SUR,TASA 38,Tradicional,59.0,14.0,25.93,2019,2019-I,3
146260,PISCO SUR,TASA 22,Tradicional,65.0,16.0,25.78,2019,2019-I,4
146323,PISCO SUR,ANTICA B,Tradicional,91.0,16.0,20.54,2019,2019-I,3
146363,PISCO SUR,SAN JUDAS,Tradicional,48.0,17.0,26.33,2019,2019-I,3
146326,PISCO SUR,ZORRITOS 2,Tradicional,43.0,17.0,27.18,2019,2019-I,3
146365,PISCO SUR,MACABI 1,Tradicional,82.0,18.0,28.33,2019,2019-I,3
146317,PISCO SUR,COQUI X,Tradicional,45.0,18.0,29.05,2019,2019-I,3
146366,PISCO SUR,MACABI 5,Tradicional,35.0,19.0,32.89,2019,2019-I,3
146367,PISCO SUR,MACABI 10,Tradicional,67.0,18.0,33.15,2019,2019-I,3
146442,MALABRIGO,MILAGRO DE CHALPON,Tradicional,65.0,8.0,19.55,2019,2019-I,1
146444,MALABRIGO,MARIBEL,Tradicional,85.0,5.0,17.84,2019,2019-I,1
146418,MALABRIGO,LORENA,Tradicional,85.0,13.0,20.47,2019,2019-I,2
146443,MALABRIGO,MARIA,Tradicional,93.0,9.0,18.2,2019,2019-I,1
146431,MALABRIGO,MARISOL,Tradicional,81.0,11.0,20.86,2019,2019-I,2
146412,MALABRIGO,RIMAC,Tradicional,89.0,11.0,21.12,2019,2019-I,2
146473,MALABRIGO,BEATITA DE HUMAY III,Tradicional,92.0,10.0,19.43,2019,2019-I,1
146475,MALABRIGO,BEATITA DE HUMAY 3,Tradicional,95.0,9.0,19.04,2019,2019-I,1
146448,MALABRIGO,COQUI VI,Tradicional,76.0,11.0,16.29,2019,2019-I,2
146457,MALABRIGO,SANTOS LIBORIO,Tradicional,97.0,11.0,17.77,2019,2019-I,1
146450,MALABRIGO,MI HERMINIA,Tradicional,94.0,13.0,21.45,2019,2019-I,2
146410,MALABRIGO,MODESTO,Tradicional,74.0,13.0,18.62,2019,2019-I,2
146449,MALABRIGO,COQUI IX,Tradicional,40.0,12.0,23.6,2019,2019-I,3
146446,MALABRIGO,MARIA MAGALY,Tradicional,96.0,16.0,21.6,2019,2019-I,2
146452,MALABRIGO,COQUI XII,Tradicional,28.000000000000004,10.0,19.78,2019,2019-I,1
146453,MALABRIGO,MALAGA 1,Tradicional,39.0,14.0,22.43,2019,2019-I,3
146447,MALABRIGO,COQUI II,Tradicional,73.0,13.0,19.13,2019,2019-I,2
146425,MALABRIGO,MI JOSE LUIS N 2,Tradicional,101.0,14.0,23.85,2019,2019-I,1
146408,MALABRIGO,MODESTO 6,Tradicional,18.0,11.0,21.68,2019,2019-I,1
146480,MALABRIGO,MACABI 9,Tradicional,38.0,16.0,23.06,2019,2019-I,3
146369,MALABRIGO,TASA 44,Frio,71.0,27.0,19.98,2019,2019-I,6
146404,MALABRIGO,AURELIA,Tradicional,37.0,21.0,28.8,2019,2019-I,2
146373,CHIMBOTE,TASA 425,Frio,75.0,29.0,31.72,2019,2019-I,3
146416,CHIMBOTE,SANTA MARGARITA 2,Tradicional,95.0,12.0,33.0,2019,2019-I,1
146430,CHIMBOTE,MI BERTITA,Tradicional,43.0,20.0,35.14,2019,2019-I,2
146414,CHIMBOTE,AURORA MARGARITA 2,Tradicional,33.0,9.0,23.84,2019,2019-I,1
146293,CHIMBOTE,TASA 58,Frio,69.0,44.0,46.55,2019,2019-I,3
146308,CHIMBOTE,TEO,Tradicional,14.000000000000002,12.0,27.03,2019,2019-I,1
146309,CHIMBOTE,JAVIER,Tradicional,33.0,11.0,27.47,2019,2019-I,2
146426,CHIMBOTE,ISABEL II,Tradicional,68.0,18.0,34.81,2019,2019-I,3
146427,CHIMBOTE,TERESA,Tradicional,44.0,15.0,29.13,2019,2019-I,2
146406,CHIMBOTE,SANDRINA,Tradicional,70.0,17.0,32.83,2019,2019-I,4
146488,CHIMBOTE,MI JOSUE,Tradicional,99.0,12.0,31.42,2019,2019-I,1
146424,CHIMBOTE,JESUS ES LUZ Y VIDA 2,Tradicional,70.0,12.0,29.72,2019,2019-I,1
146415,CHIMBOTE,AURORA MARGARITA,Tradicional,73.0,9.0,28.28,2019,2019-I,1
146422,CHIMBOTE,MI JESUS SANTOS,Tradicional,94.0,9.0,26.25,2019,2019-I,1
146407,CHIMBOTE,MODESTO 3,Tradicional,27.0,14.0,29.36,2019,2019-I,2
146288,CHIMBOTE,TASA 57,Frio,68.0,44.0,46.72,2019,2019-I,6
146485,CHIMBOTE,DON ALFONSO,Tradicional,95.0,11.0,26.05,2019,2019-I,2
146421,CHIMBOTE,MANUEL EDUARDO,Tradicional,87.0,10.0,30.51,2019,2019-I,1
146291,SAMANCO,TASA 45,Frio,75.0,50.0,39.51,2019,2019-I,5
146282,SAMANCO,TASA 52,Frio,64.0,42.0,34.89,2019,2019-I,7
146294,SAMANCO,TASA 51,Frio,64.0,33.0,34.13,2019,2019-I,3
146281,SAMANCO,TASA 56,Frio,76.0,33.0,24.06,2019,2019-I,6
146487,CALLAO,DON FRANCISCO,Tradicional,24.0,8.0,17.46,2019,2019-I,1
146314,CALLAO,TASA 111,Tradicional,7.000000000000001,8.0,17.15,2019,2019-I,1
146390,CALLAO,TASA 32,Tradicional,11.0,10.0,19.31,2019,2019-I,2
146428,CALLAO,TASA 414,Tradicional,32.0,11.0,22.78,2019,2019-I,3
146313,CALLAO,TASA 220,Tradicional,39.0,11.0,22.48,2019,2019-I,2
146435,CALLAO,TASA 23,Tradicional,69.0,8.0,17.37,2019,2019-I,1
146476,CALLAO,TASA 37,Tradicional,2.0,3.0,15.0,2019,2019-I,1
146481,CALLAO,TASA 21,Tradicional,6.0,3.0,15.39,2019,2019-I,1
146470,CALLAO,TASA 31,Tradicional,5.0,3.0,15.54,2019,2019-I,1
146439,CALLAO,TASA 36,Tradicional,73.0,5.0,15.17,2019,2019-I,2
146483,CALLAO,NUEVA ESPERANZA,Tradicional,102.0,5.0,15.76,2019,2019-I,1
146432,CALLAO,TASA 34,Tradicional,7.000000000000001,7.0,15.92,2019,2019-I,2
146316,CALLAO,TASA 210,Tradicional,28.000000000000004,7.0,16.48,2019,2019-I,3
146482,CALLAO,TASA 35,Tradicional,10.0,6.0,16.93,2019,2019-I,1
146356,CALLAO,TASA 17,Tradicional,10.0,6.0,16.65,2019,2019-I,1
146460,PISCO SUR,ANTICA B,Tradicional,61.0,11.0,25.09,2019,2019-I,3
146463,PISCO SUR,CARMEN JUDITH 2,Tradicional,25.0,11.0,24.5,2019,2019-I,3
146466,PISCO SUR,CARMEN JUDITH 5,Tradicional,32.0,11.0,24.89,2019,2019-I,3
146445,PISCO SUR,TASA 416,Tradicional,13.0,9.0,21.32,2019,2019-I,2
146469,PISCO SUR,ZORRITOS 2,Tradicional,45.0,14.0,26.92,2019,2019-I,3
146461,PISCO SUR,SAN JUDAS,Tradicional,34.0,15.0,27.09,2019,2019-I,4
146467,PISCO SUR,MACABI 1,Tradicional,48.0,13.0,24.7,2019,2019-I,3
146465,PISCO SUR,CARMEN JUDITH 4,Tradicional,22.0,15.0,28.69,2019,2019-I,3
146471,PISCO SUR,TINO,Tradicional,21.0,16.0,27.72,2019,2019-I,2
146391,PISCO SUR,TASA 310,Tradicional,6.0,13.0,28.87,2019,2019-I,1
146464,PISCO SUR,CARMEN JUDITH 3,Tradicional,16.0,18.0,21.55,2019,2019-I,2
146433,PISCO SUR,TASA 22,Tradicional,18.0,14.0,30.53,2019,2019-I,1
146478,PISCO SUR,MACABI 10,Tradicional,11.0,13.0,29.7,2019,2019-I,1
146398,PISCO SUR,TASA 417,Tradicional,19.0,16.0,30.61,2019,2019-I,2
146315,PISCO SUR,TASA 415,Tradicional,9.0,16.0,33.41,2019,2019-I,2
146392,PISCO SUR,TASA 424,Tradicional,12.0,17.0,34.97,2019,2019-I,2
146468,PISCO SUR,MACABI 5,Tradicional,37.0,16.0,35.13,2019,2019-I,2
146537,MALABRIGO,MARIBEL,Tradicional,64.0,5.0,17.75,2019,2019-I,1
146525,MALABRIGO,MI HERMINIA,Tradicional,95.0,11.0,18.65,2019,2019-I,2
146436,MALABRIGO,TASA 42,Frio,28.000000000000004,25.0,22.41,2019,2019-I,3
146371,MALABRIGO,TASA 43,Frio,59.0,39.0,27.23,2019,2019-I,5
146401,MALABRIGO,TASA 61,Frio,37.0,30.0,27.14,2019,2019-I,3
146573,MALABRIGO,MARIA SIXTA 3,Tradicional,68.0,15.0,23.73,2019,2019-I,2
146577,MALABRIGO,ARBOLITO DE NAVIDAD V,Tradicional,83.0,15.0,21.1,2019,2019-I,3
146574,MALABRIGO,MARIA FELICITA,Tradicional,47.0,12.0,25.03,2019,2019-I,2
146580,MALABRIGO,ARBOLITO DE NAVIDAD,Tradicional,31.0,16.0,23.88,2019,2019-I,4
146510,CHIMBOTE,MODESTO 7,Tradicional,49.0,4.0,27.14,2019,2019-I,1
146543,CHIMBOTE,ISABEL II,Tradicional,96.0,4.0,28.15,2019,2019-I,1
146535,CHIMBOTE,MANUEL EDUARDO,Tradicional,101.0,7.0,30.6,2019,2019-I,1
146370,CHIMBOTE,TASA 55,Frio,59.0,33.0,34.39,2019,2019-I,6
146550,CHIMBOTE,HUACHO 9,Tradicional,45.0,8.0,26.88,2019,2019-I,1
146544,CHIMBOTE,MI BERTITA,Tradicional,75.0,5.0,30.2,2019,2019-I,1
146441,CHIMBOTE,GUIAME MADRE MIA,Tradicional,95.0,9.0,27.59,2019,2019-I,1
146538,CHIMBOTE,DON ALFONSO,Tradicional,98.0,6.0,25.93,2019,2019-I,1
146530,CHIMBOTE,MI JOSUE,Tradicional,91.0,12.0,29.04,2019,2019-I,2
146437,CHIMBOTE,TASA 427,Frio,51.0,29.0,27.49,2019,2019-I,2
146553,CHIMBOTE,SANTA ROSA,Tradicional,59.0,8.0,33.98,2019,2019-I,1
146540,CHIMBOTE,TEO,Tradicional,44.0,10.0,31.52,2019,2019-I,2
146384,CHIMBOTE,TASA 41,Frio,39.0,37.0,30.22,2019,2019-I,2
146567,CHIMBOTE,RIMAC,Tradicional,23.0,11.0,31.11,2019,2019-I,1
146539,CHIMBOTE,JAVIER,Tradicional,7.000000000000001,13.0,27.47,2019,2019-I,1
146523,CHIMBOTE,MODESTO,Tradicional,11.0,11.0,30.94,2019,2019-I,1
146521,CHIMBOTE,MACABI 9,Tradicional,15.0,10.0,31.98,2019,2019-I,2
146518,CHIMBOTE,COQUI XII,Tradicional,6.0,12.0,30.06,2019,2019-I,1
146511,CHIMBOTE,MODESTO 6,Tradicional,26.0,10.0,29.91,2019,2019-I,1
146529,CHIMBOTE,MARISOL,Tradicional,26.0,17.0,30.1,2019,2019-I,2
146533,CHIMBOTE,LORENA,Tradicional,38.0,18.0,31.72,2019,2019-I,2
146531,CHIMBOTE,COQUI VI,Tradicional,27.0,9.0,28.96,2019,2019-I,1
146515,CHIMBOTE,MALAGA 1,Tradicional,18.0,8.0,26.35,2019,2019-I,1
146517,CHIMBOTE,COQUI IX,Tradicional,8.0,8.0,25.61,2019,2019-I,1
146383,CHIMBOTE,TASA 71,Frio,73.0,41.0,31.11,2019,2019-I,7
146516,CHIMBOTE,COQUI II,Tradicional,23.0,8.0,28.61,2019,2019-I,1
146542,CHIMBOTE,TERESA,Tradicional,65.0,12.0,30.2,2019,2019-I,3
146552,CHIMBOTE,MODESTO 3,Tradicional,55.00000000000001,11.0,33.04,2019,2019-I,2
146375,SAMANCO,TASA 59,Frio,68.0,43.0,30.37,2019,2019-I,6
146387,SAMANCO,TASA 419,Frio,72.0,33.0,26.15,2019,2019-I,3
146508,SUPE,TASA 57,Frio,3.0,15.0,17.68,2019,2019-I,2
146547,SUPE,TASA 51,Frio,14.000000000000002,16.0,17.86,2019,2019-I,3
146509,SUPE,TASA 58,Frio,9.0,12.0,20.73,2019,2019-I,2
146504,SUPE,TASA 52,Frio,26.0,14.0,22.15,2019,2019-I,3
146486,SUPE,TASA 56,Frio,15.0,12.0,16.35,2019,2019-I,3
146479,SUPE,TASA 54,Frio,3.0,7.0,16.62,2019,2019-I,1
146409,CALLAO,TASA 418,Tradicional,12.0,11.0,20.69,2019,2019-I,2
146561,CALLAO,CARMEN JUDITH 4,Tradicional,13.0,6.0,16.7,2019,2019-I,1
146558,CALLAO,CARMEN JUDITH 5,Tradicional,14.000000000000002,8.0,18.85,2019,2019-I,2
146560,CALLAO,CARMEN JUDITH 2,Tradicional,38.0,8.0,19.26,2019,2019-I,2
146563,CALLAO,MACABI 1,Tradicional,24.0,5.0,15.1,2019,2019-I,1
146555,CALLAO,ZORRITOS 2,Tradicional,20.0,10.0,19.8,2019,2019-I,3
146554,CALLAO,ANTICA B,Tradicional,25.0,11.0,21.99,2019,2019-I,3
146556,CALLAO,TINO,Tradicional,7.000000000000001,7.0,16.63,2019,2019-I,1
146499,CALLAO,TASA 210,Tradicional,25.0,13.0,23.16,2019,2019-I,3
146491,CALLAO,TASA 31,Tradicional,14.000000000000002,13.0,27.08,2019,2019-I,3
146490,CALLAO,TASA 416,Tradicional,24.0,8.0,17.19,2019,2019-I,3
146500,CALLAO,TASA 21,Tradicional,14.000000000000002,7.0,16.46,2019,2019-I,2
146493,CALLAO,TASA 34,Tradicional,43.0,10.0,20.32,2019,2019-I,3
146495,CALLAO,TASA 36,Tradicional,16.0,6.0,15.24,2019,2019-I,2
146472,CALLAO,TASA 413,Tradicional,16.0,11.0,20.15,2019,2019-I,2
146503,CALLAO,TASA 38,Tradicional,16.0,8.0,17.41,2019,2019-I,2
146405,CALLAO,TASA 412,Tradicional,13.0,12.0,24.39,2019,2019-I,3
146506,CALLAO,TASA 32,Tradicional,19.0,12.0,23.26,2019,2019-I,3
146498,CALLAO,TASA 37,Tradicional,21.0,12.0,23.07,2019,2019-I,2
146403,CALLAO,TASA 314,Tradicional,26.0,12.0,23.07,2019,2019-I,3
146507,CALLAO,TASA 310,Tradicional,14.000000000000002,12.0,25.22,2019,2019-I,2
146434,CALLAO,TASA 218,Tradicional,23.0,12.0,23.55,2019,2019-I,3
146494,CALLAO,TASA 17,Tradicional,30.0,12.0,23.09,2019,2019-I,2
146502,CALLAO,TASA 220,Tradicional,11.0,12.0,26.13,2019,2019-I,2
146497,CALLAO,TASA 414,Tradicional,22.0,14.0,27.46,2019,2019-I,3
146400,CALLAO,TASA 411,Tradicional,5.0,10.0,19.2,2019,2019-I,1
146492,CALLAO,TASA 111,Tradicional,36.0,13.0,25.35,2019,2019-I,3
146496,CALLAO,TASA 35,Tradicional,7.000000000000001,12.0,23.97,2019,2019-I,1
146489,CALLAO,TASA 315,Tradicional,6.0,12.0,25.8,2019,2019-I,1
146549,CALLAO,TASA 22,Tradicional,4.0,13.0,25.36,2019,2019-I,1
146569,CALLAO,NUEVA ESPERANZA,Tradicional,32.0,11.0,20.84,2019,2019-I,2
146568,CALLAO,MACABI 5,Tradicional,7.000000000000001,12.0,25.63,2019,2019-I,2
146514,PISCO NORTE,TASA 415,Tradicional,16.0,11.0,25.58,2019,2019-I,2
146522,PISCO NORTE,TASA 424,Tradicional,26.0,13.0,23.48,2019,2019-I,2
146512,PISCO NORTE,TASA 417,Tradicional,28.000000000000004,12.0,26.33,2019,2019-I,2
146438,PISCO SUR,TASA 420,Tradicional,4.0,16.0,34.07,2019,2019-I,1
146423,PISCO SUR,TASA 426,Tradicional,11.0,19.0,36.17,2019,2019-I,3
146584,MALABRIGO,TASA 55,Frio,25.0,14.0,19.38,2019,2019-I,2
146545,MALABRIGO,TASA 44,Frio,37.0,15.0,20.83,2019,2019-I,2
146638,MALABRIGO,TASA 59,Frio,4.0,10.0,16.51,2019,2019-I,1
146575,MALABRIGO,TASA 61,Frio,15.0,14.0,20.13,2019,2019-I,2
146642,MALABRIGO,MI HERMINIA,Tradicional,37.0,8.0,19.88,2019,2019-I,2
146612,MALABRIGO,TASA 427,Frio,24.0,15.0,22.43,2019,2019-I,1
146616,MALABRIGO,TASA 41,Frio,11.0,17.0,23.84,2019,2019-I,1
146585,MALABRIGO,TASA 71,Frio,12.0,20.0,20.31,2019,2019-I,3
146585,MALABRIGO,TASA 71,Frio,22.0,20.0,20.31,2019,2019-I,3
146579,MALABRIGO,TASA 425,Frio,14.000000000000002,13.0,22.48,2019,2019-I,2
146582,MALABRIGO,TASA 43,Frio,22.0,17.0,21.61,2019,2019-I,2
146570,CHIMBOTE,TASA 45,Frio,17.0,10.0,21.46,2019,2019-I,1
146578,CHIMBOTE,TASA 419,Frio,30.0,15.0,20.42,2019,2019-I,3
146628,CHIMBOTE,LORENA,Tradicional,80.0,9.0,24.0,2019,2019-I,2
146607,CHIMBOTE,DON ALFONSO,Tradicional,93.0,7.0,25.72,2019,2019-I,1
146606,CHIMBOTE,MANUEL EDUARDO,Tradicional,85.0,8.0,23.52,2019,2019-I,2
146596,CHIMBOTE,MI BERTITA,Tradicional,84.0,8.0,25.27,2019,2019-I,1
146528,CHIMBOTE,SANTA MARGARITA 2,Tradicional,87.0,10.0,30.48,2019,2019-I,2
146611,CHIMBOTE,TASA 58,Frio,14.000000000000002,13.0,25.53,2019,2019-I,2
146581,CHIMBOTE,TASA 42,Frio,6.0,11.0,21.5,2019,2019-I,1
146635,CHIMBOTE,MALAGA 1,Tradicional,6.0,9.0,24.03,2019,2019-I,1
146513,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,54.0,14.0,25.86,2019,2019-I,2
146608,CHIMBOTE,GUIAME MADRE MIA,Tradicional,43.0,13.0,34.33,2019,2019-I,1
146657,CHIMBOTE,MODESTO 3,Tradicional,32.0,9.0,29.78,2019,2019-I,1
146417,CHIMBOTE,SAN JUAN BAUTISTA 3,Tradicional,16.0,12.0,25.12,2019,2019-I,1
146632,CHIMBOTE,RIMAC,Tradicional,23.0,6.0,32.0,2019,2019-I,1
146629,CHIMBOTE,MARISOL,Tradicional,40.0,13.0,29.87,2019,2019-I,3
146610,CHIMBOTE,TEO,Tradicional,34.0,8.0,28.36,2019,2019-I,2
146541,CHIMBOTE,SANDRINA,Tradicional,24.0,13.0,30.9,2019,2019-I,3
146637,CHIMBOTE,JAVIER,Tradicional,28.999999999999996,6.0,29.73,2019,2019-I,1
146636,CHIMBOTE,MACABI 9,Tradicional,35.0,6.0,26.59,2019,2019-I,1
146658,CHIMBOTE,SANTA ROSA,Tradicional,47.0,7.0,29.63,2019,2019-I,1
146599,CHIMBOTE,HUACHO 9,Tradicional,14.000000000000002,6.0,28.68,2019,2019-I,1
146591,CALLAO,TASA 32,Tradicional,13.0,7.0,16.18,2019,2019-I,1
146590,CALLAO,TASA 37,Tradicional,11.0,8.0,16.25,2019,2019-I,1
146501,CALLAO,TASA 23,Tradicional,28.000000000000004,10.0,20.22,2019,2019-I,2
146648,CALLAO,ANTICA B,Tradicional,20.0,10.0,20.57,2019,2019-I,2
146564,CALLAO,MACABI 10,Tradicional,9.0,8.0,17.6,2019,2019-I,1
146587,CALLAO,TASA 21,Tradicional,27.0,12.0,21.81,2019,2019-I,2
146583,CALLAO,TASA 34,Tradicional,22.0,11.0,21.89,2019,2019-I,3
146656,CALLAO,NUEVA ESPERANZA,Tradicional,43.0,9.0,18.74,2019,2019-I,2
146654,CALLAO,MACABI 5,Tradicional,16.0,6.0,15.52,2019,2019-I,2
146594,CALLAO,TASA 220,Tradicional,27.0,4.0,14.55,2019,2019-I,2
146623,CALLAO,TASA 22,Tradicional,21.0,8.0,19.34,2019,2019-I,2
146562,CALLAO,CARMEN JUDITH 3,Tradicional,8.0,7.0,19.34,2019,2019-I,1
146651,CALLAO,CARMEN JUDITH 2,Tradicional,4.0,3.0,14.05,2019,2019-I,1
146627,CALLAO,TASA 38,Tradicional,21.0,8.0,17.67,2019,2019-I,2
146659,CALLAO,SAN JUDAS II,Tradicional,21.0,7.0,15.29,2019,2019-I,1
146557,CALLAO,SAN JUDAS,Tradicional,7.000000000000001,7.0,15.22,2019,2019-I,2
146609,CALLAO,TASA 31,Tradicional,6.0,12.0,25.37,2019,2019-I,2
146609,CALLAO,TASA 31,Tradicional,28.000000000000004,14.0,25.37,2019,2019-I,2
146462,CALLAO,COQUI X,Tradicional,5.0,8.0,17.7,2019,2019-I,1
146650,CALLAO,ZORRITOS 2,Tradicional,13.0,11.0,21.54,2019,2019-I,2
146589,CALLAO,TASA 210,Tradicional,34.0,9.0,18.97,2019,2019-I,1
146649,CALLAO,TINO,Tradicional,61.0,12.0,23.92,2019,2019-I,1
146586,CALLAO,TASA 36,Tradicional,28.999999999999996,12.0,21.18,2019,2019-I,2
146592,CALLAO,TASA 314,Tradicional,47.0,13.0,23.97,2019,2019-I,1
146588,PISCO NORTE,TASA 416,Tradicional,25.0,7.0,23.28,2019,2019-I,1
146576,PISCO NORTE,TASA 426,Tradicional,84.0,13.0,22.05,2019,2019-I,2
146625,PISCO SUR,TASA 420,Tradicional,24.0,13.0,21.93,2019,2019-I,2
146646,PISCO SUR,TASA 415,Tradicional,74.0,14.0,22.91,2019,2019-I,3
146647,PISCO SUR,TASA 417,Tradicional,28.999999999999996,13.0,20.81,2019,2019-I,2
146639,PISCO SUR,TASA 424,Tradicional,91.0,16.0,23.33,2019,2019-I,2
146727,MALABRIGO,ARCA DE NOE IV,Tradicional,45.0,12.0,20.49,2019,2019-I,2
146664,MALABRIGO,TASA 59,Frio,69.0,14.0,19.55,2019,2019-I,1
146702,MALABRIGO,TASA 43,Frio,59.0,14.0,18.12,2019,2019-I,2
146626,MALABRIGO,TASA 51,Frio,41.0,18.0,19.39,2019,2019-I,3
146689,MALABRIGO,TASA 71,Frio,37.0,17.0,22.01,2019,2019-I,3
146622,MALABRIGO,TASA 57,Frio,33.0,18.0,18.77,2019,2019-I,2
146712,CHIMBOTE,MACABI 9,Tradicional,79.0,14.0,25.9,2019,2019-I,3
146713,CHIMBOTE,AMAZONAS 8,Tradicional,39.0,8.0,24.4,2019,2019-I,2
146660,CHIMBOTE,SANTA MARGARITA 2,Tradicional,41.0,4.0,27.45,2019,2019-I,1
146601,CHIMBOTE,COQUI IX,Tradicional,23.0,7.0,23.37,2019,2019-I,1
146668,CHIMBOTE,MI JOSE LUIS N 2,Tradicional,27.0,6.0,26.75,2019,2019-I,1
146604,CHIMBOTE,TERESA,Tradicional,24.0,9.0,24.19,2019,2019-I,1
146676,CHIMBOTE,LORENA,Tradicional,21.0,8.0,16.53,2019,2019-I,1
146671,CHIMBOTE,MI BERTITA,Tradicional,12.0,8.0,20.79,2019,2019-I,1
146708,CHIMBOTE,MARISOL,Tradicional,28.000000000000004,12.0,23.48,2019,2019-I,2
146715,CHIMBOTE,SANTA ROSA,Tradicional,24.0,9.0,24.82,2019,2019-I,2
146706,CHIMBOTE,TEO,Tradicional,9.0,7.0,28.73,2019,2019-I,1
146666,CHIMBOTE,RIMAC,Tradicional,69.0,14.0,25.58,2019,2019-I,3
146707,CHIMBOTE,JAVIER,Tradicional,51.0,7.0,25.61,2019,2019-I,1
146720,CHIMBOTE,BEATITA DE HUMAY III,Tradicional,5.0,9.0,23.36,2019,2019-I,1
146670,CHIMBOTE,MALAGA 1,Tradicional,3.0,8.0,20.58,2019,2019-I,1
146631,CHIMBOTE,MODESTO,Tradicional,13.0,11.0,24.3,2019,2019-I,1
146602,CHIMBOTE,COQUI II,Tradicional,36.0,10.0,23.57,2019,2019-I,2
146634,CHIMBOTE,COQUI XII,Tradicional,13.0,8.0,24.46,2019,2019-I,1
146680,CHIMBOTE,SANDRINA,Tradicional,11.0,4.0,24.17,2019,2019-I,1
146709,CHIMBOTE,AURELIA,Tradicional,24.0,10.0,23.94,2019,2019-I,1
146633,CHIMBOTE,COQUI VI,Tradicional,8.0,9.0,22.27,2019,2019-I,1
146710,CHIMBOTE,MARIA MAGALY,Tradicional,44.0,8.0,27.44,2019,2019-I,1
146614,CALLAO,TASA 35,Tradicional,15.0,10.0,20.72,2019,2019-I,1
146613,CALLAO,TASA 111,Tradicional,41.0,12.0,23.46,2019,2019-I,2
146690,CALLAO,TASA 34,Tradicional,28.999999999999996,11.0,25.08,2019,2019-I,2
146714,CALLAO,ANTICA B,Tradicional,7.000000000000001,9.0,18.9,2019,2019-I,1
146696,CALLAO,TASA 22,Tradicional,24.0,10.0,21.81,2019,2019-I,2
146700,CALLAO,TASA 314,Tradicional,30.0,10.0,21.26,2019,2019-I,2
146683,CALLAO,TASA 23,Tradicional,14.000000000000002,12.0,23.69,2019,2019-I,2
146691,CALLAO,TASA 210,Tradicional,13.0,9.0,19.82,2019,2019-I,1
146675,CALLAO,TASA 21,Tradicional,9.0,13.0,23.89,2019,2019-I,2
146721,CALLAO,ZORRITOS 2,Tradicional,9.0,13.0,27.16,2019,2019-I,2
146684,CALLAO,TASA 37,Tradicional,9.0,10.0,20.99,2019,2019-I,1
146725,CALLAO,TINO,Tradicional,7.000000000000001,5.0,16.91,2019,2019-I,1
146679,CALLAO,TASA 220,Tradicional,8.0,8.0,18.15,2019,2019-I,1
146697,CALLAO,TASA 31,Tradicional,10.0,11.0,23.4,2019,2019-I,2
146699,CALLAO,TASA 36,Tradicional,20.0,11.0,19.61,2019,2019-I,2
146724,CALLAO,MACABI 5,Tradicional,9.0,7.0,19.67,2019,2019-I,1
146595,CALLAO,TASA 17,Tradicional,7.000000000000001,9.0,18.21,2019,2019-I,2
146653,CALLAO,MACABI 1,Tradicional,38.0,9.0,20.09,2019,2019-I,1
146618,CALLAO,TASA 218,Tradicional,30.0,8.0,15.83,2019,2019-I,1
146723,CALLAO,MACABI 10,Tradicional,92.0,11.0,20.28,2019,2019-I,2
146600,PISCO SUR,TASA 414,Tradicional,5.0,9.0,26.05,2019,2019-I,1
146621,PISCO SUR,TASA 418,Tradicional,6.0,7.0,27.93,2019,2019-I,1
146687,PISCO SUR,TASA 416,Tradicional,10.0,12.0,24.69,2019,2019-I,1
146661,PISCO SUR,TASA 413,Tradicional,10.0,10.0,25.37,2019,2019-I,1
146686,MALABRIGO,TASA 427,Frio,24.0,18.0,19.19,2019,2019-I,1
146617,MALABRIGO,TASA 52,Frio,45.0,22.0,20.59,2019,2019-I,4
146692,MALABRIGO,TASA 44,Frio,33.0,21.0,18.78,2019,2019-I,2
146765,MALABRIGO,MARISOL,Tradicional,36.0,8.0,18.89,2019,2019-I,1
146753,MALABRIGO,LORENA,Tradicional,17.0,8.0,15.94,2019,2019-I,1
146748,MALABRIGO,DON GERARDO,Tradicional,4.0,8.0,19.88,2019,2019-I,1
146782,MALABRIGO,MARIA MAGALY,Tradicional,92.0,12.0,21.12,2019,2019-I,2
146746,MALABRIGO,DOÑA ADDY,Tradicional,55.00000000000001,11.0,18.0,2019,2019-I,2
146794,MALABRIGO,ARBOLITO DE NAVIDAD,Tradicional,71.0,10.0,23.57,2019,2019-I,2
146603,MALABRIGO,TASA 56,Frio,4.0,33.0,15.84,2019,2019-I,2
146682,MALABRIGO,TASA 55,Frio,4.0,34.0,17.43,2019,2019-I,1
146597,MALABRIGO,TASA 54,Frio,7.000000000000001,34.0,15.86,2019,2019-I,2
146688,MALABRIGO,TASA 41,Frio,4.0,28.0,24.25,2019,2019-I,1
