Marea,Planta,Bodega,# Calas,TDC-Desc,TVN,año,temporada_año
155874,MALABRIGO,Tradicional,2,6,19.4,2020,2020-I
155890,MALABRIGO,Tradicional,1,4,20.1,2020,2020-I
155880,MALABRIGO,Tradicional,2,8,19.5,2020,2020-I
155878,MALABRIGO,Tradicional,2,8,19.9,2020,2020-I
155875,MALABRIGO,Tradicional,2,9,19.9,2020,2020-I
155879,MALABRIGO,Tradicional,3,10,20.1,2020,2020-I
155888,MALABRIGO,Tradicional,3,11,18.2,2020,2020-I
155877,MALABRIGO,Tradicional,3,12,22.9,2020,2020-I
155889,MALABRIGO,Tradicional,3,10,23.9,2020,2020-I
155876,MALABRIGO,Tradicional,3,13,23.4,2020,2020-I
155883,MALABRIGO,Tradicional,3,14,18.5,2020,2020-I
155881,MALABRIGO,Tradicional,3,16,27.5,2020,2020-I
155928,MALABRIGO,Tradicional,2,10,22.2,2020,2020-I
155929,MALABRIGO,Tradicional,2,8,22.4,2020,2020-I
155941,MALABRIGO,Tradicional,1,5,19.7,2020,2020-I
155925,MALABRIGO,Tradicional,1,7,21.6,2020,2020-I
155932,MALABRIGO,Tradicional,3,10,24.6,2020,2020-I
155942,MALABRIGO,Tradicional,3,13,22.1,2020,2020-I
155971,MALABRIGO,Tradicional,1,6,18.4,2020,2020-I
156045,MALABRIGO,Frio,4,9,18.8,2020,2020-I
156017,MALABRIGO,Frio,3,11,23.8,2020,2020-I
156024,MALABRIGO,Frio,3,14,19.4,2020,2020-I
156015,MALABRIGO,Frio,3,13,19.8,2020,2020-I
156103,MALABRIGO,Tradicional,1,3,19.8,2020,2020-I
156111,MALABRIGO,Tradicional,2,7,18.4,2020,2020-I
156086,MALABRIGO,Tradicional,1,5,20.3,2020,2020-I
156124,MALABRIGO,Tradicional,2,7,19.1,2020,2020-I
156094,MALABRIGO,Tradicional,3,14,20.3,2020,2020-I
156091,MALABRIGO,Tradicional,2,9,19.2,2020,2020-I
156092,MALABRIGO,Tradicional,1,7,18.4,2020,2020-I
156081,MALABRIGO,Tradicional,1,9,16.9,2020,2020-I
156129,MALABRIGO,Tradicional,1,10,22.3,2020,2020-I
156104,MALABRIGO,Tradicional,2,10,22.4,2020,2020-I
156093,MALABRIGO,Tradicional,1,10,21.2,2020,2020-I
156100,MALABRIGO,Tradicional,2,13,25.5,2020,2020-I
156105,MALABRIGO,Tradicional,1,14,26.1,2020,2020-I
156088,MALABRIGO,Tradicional,1,20,30.1,2020,2020-I
156131,MALABRIGO,Tradicional,2,16,29.2,2020,2020-I
156090,MALABRIGO,Tradicional,1,22,36.7,2020,2020-I
156127,MALABRIGO,Tradicional,2,21,31.1,2020,2020-I
156126,MALABRIGO,Tradicional,3,22,36.2,2020,2020-I
156102,MALABRIGO,Tradicional,2,19,34.0,2020,2020-I
156125,MALABRIGO,Tradicional,1,20,32.1,2020,2020-I
156109,MALABRIGO,Frio,4,23,32.9,2020,2020-I
156052,MALABRIGO,Frio,2,28,18.4,2020,2020-I
156180,MALABRIGO,Tradicional,1,11,21.8,2020,2020-I
156139,MALABRIGO,Tradicional,2,14,25.0,2020,2020-I
156181,MALABRIGO,Tradicional,1,11,23.1,2020,2020-I
156143,MALABRIGO,Tradicional,1,12,23.1,2020,2020-I
156193,MALABRIGO,Tradicional,1,12,21.4,2020,2020-I
156141,MALABRIGO,Tradicional,2,15,23.4,2020,2020-I
156191,MALABRIGO,Tradicional,1,13,22.0,2020,2020-I
156137,MALABRIGO,Tradicional,2,17,35.0,2020,2020-I
156184,MALABRIGO,Tradicional,2,14,25.1,2020,2020-I
156138,MALABRIGO,Tradicional,1,15,33.9,2020,2020-I
156148,MALABRIGO,Tradicional,1,13,26.2,2020,2020-I
156140,MALABRIGO,Tradicional,2,21,32.7,2020,2020-I
156142,MALABRIGO,Tradicional,2,21,34.4,2020,2020-I
156145,MALABRIGO,Tradicional,1,20,36.3,2020,2020-I
156147,MALABRIGO,Tradicional,2,17,28.6,2020,2020-I
156144,MALABRIGO,Tradicional,1,15,28.6,2020,2020-I
156216,MALABRIGO,Tradicional,1,7,24.8,2020,2020-I
156215,MALABRIGO,Tradicional,2,9,22.6,2020,2020-I
156208,MALABRIGO,Tradicional,1,8,23.7,2020,2020-I
156231,MALABRIGO,Tradicional,2,10,22.0,2020,2020-I
156210,MALABRIGO,Tradicional,1,10,22.0,2020,2020-I
156259,MALABRIGO,Tradicional,2,11,25.6,2020,2020-I
156209,MALABRIGO,Tradicional,2,14,27.7,2020,2020-I
156183,MALABRIGO,Tradicional,3,16,29.8,2020,2020-I
156244,MALABRIGO,Tradicional,2,13,25.3,2020,2020-I
156230,MALABRIGO,Tradicional,3,18,36.4,2020,2020-I
156262,MALABRIGO,Tradicional,2,13,29.1,2020,2020-I
156261,MALABRIGO,Tradicional,3,18,31.7,2020,2020-I
156248,MALABRIGO,Tradicional,2,15,31.1,2020,2020-I
156179,MALABRIGO,Tradicional,3,17,32.7,2020,2020-I
156260,MALABRIGO,Tradicional,2,21,37.8,2020,2020-I
156178,MALABRIGO,Tradicional,3,19,35.9,2020,2020-I
156258,MALABRIGO,Tradicional,1,18,36.9,2020,2020-I
156250,MALABRIGO,Tradicional,2,18,36.5,2020,2020-I
156207,MALABRIGO,Tradicional,2,19,37.1,2020,2020-I
156266,MALABRIGO,Tradicional,1,14,28.6,2020,2020-I
156265,MALABRIGO,Tradicional,3,20,35.5,2020,2020-I
156274,MALABRIGO,Tradicional,3,7,22.0,2020,2020-I
156281,MALABRIGO,Tradicional,2,8,23.2,2020,2020-I
156284,MALABRIGO,Tradicional,1,7,20.2,2020,2020-I
156297,MALABRIGO,Tradicional,1,5,20.6,2020,2020-I
156318,MALABRIGO,Tradicional,3,9,17.8,2020,2020-I
156299,MALABRIGO,Tradicional,2,12,23.1,2020,2020-I
156275,MALABRIGO,Tradicional,2,12,22.9,2020,2020-I
156282,MALABRIGO,Tradicional,3,13,25.2,2020,2020-I
156298,MALABRIGO,Tradicional,2,12,27.9,2020,2020-I
156283,MALABRIGO,Tradicional,2,10,18.8,2020,2020-I
156271,MALABRIGO,Tradicional,3,19,35.5,2020,2020-I
156321,MALABRIGO,Tradicional,2,12,27.7,2020,2020-I
156290,MALABRIGO,Tradicional,3,14,28.3,2020,2020-I
156339,MALABRIGO,Tradicional,2,10,27.3,2020,2020-I
156320,MALABRIGO,Tradicional,3,19,24.0,2020,2020-I
156296,MALABRIGO,Tradicional,3,17,31.2,2020,2020-I
156277,MALABRIGO,Tradicional,3,18,30.3,2020,2020-I
156278,MALABRIGO,Tradicional,4,20,33.6,2020,2020-I
156311,MALABRIGO,Frio,1,23,27.6,2020,2020-I
156280,MALABRIGO,Tradicional,3,23,34.2,2020,2020-I
156319,MALABRIGO,Tradicional,4,29,45.3,2020,2020-I
156279,MALABRIGO,Tradicional,2,22,35.6,2020,2020-I
156314,MALABRIGO,Tradicional,2,31,57.5,2020,2020-I
156228,MALABRIGO,Frio,3,45,23.3,2020,2020-I
156360,MALABRIGO,Tradicional,1,12,19.8,2020,2020-I
156354,MALABRIGO,Tradicional,1,11,17.2,2020,2020-I
156371,MALABRIGO,Tradicional,1,14,23.7,2020,2020-I
156355,MALABRIGO,Tradicional,2,16,24.0,2020,2020-I
156340,MALABRIGO,Tradicional,1,17,27.2,2020,2020-I
156353,MALABRIGO,Tradicional,2,18,34.2,2020,2020-I
156369,MALABRIGO,Tradicional,1,18,35.2,2020,2020-I
156370,MALABRIGO,Tradicional,2,19,32.7,2020,2020-I
156356,MALABRIGO,Tradicional,3,21,35.2,2020,2020-I
156362,MALABRIGO,Tradicional,1,19,34.4,2020,2020-I
156382,MALABRIGO,Tradicional,2,21,40.4,2020,2020-I
156372,MALABRIGO,Tradicional,2,23,41.1,2020,2020-I
156358,MALABRIGO,Tradicional,3,26,40.9,2020,2020-I
156404,MALABRIGO,Tradicional,2,27,40.2,2020,2020-I
156402,MALABRIGO,Tradicional,3,33,47.9,2020,2020-I
156465,MALABRIGO,Tradicional,2,13,20.4,2020,2020-I
156457,MALABRIGO,Tradicional,1,12,18.9,2020,2020-I
156456,MALABRIGO,Tradicional,2,13,19.2,2020,2020-I
156467,MALABRIGO,Tradicional,1,11,19.1,2020,2020-I
156466,MALABRIGO,Tradicional,2,16,23.0,2020,2020-I
156450,MALABRIGO,Tradicional,1,12,19.3,2020,2020-I
156449,MALABRIGO,Tradicional,1,10,22.5,2020,2020-I
156448,MALABRIGO,Tradicional,3,16,24.9,2020,2020-I
156468,MALABRIGO,Tradicional,1,10,21.6,2020,2020-I
156452,MALABRIGO,Tradicional,2,13,22.9,2020,2020-I
156462,MALABRIGO,Tradicional,1,10,23.6,2020,2020-I
156451,MALABRIGO,Tradicional,2,14,26.8,2020,2020-I
156506,MALABRIGO,Tradicional,1,7,16.9,2020,2020-I
156544,MALABRIGO,Tradicional,3,12,22.3,2020,2020-I
156495,MALABRIGO,Tradicional,2,11,20.9,2020,2020-I
156540,MALABRIGO,Tradicional,2,11,21.3,2020,2020-I
156518,MALABRIGO,Tradicional,1,9,18.4,2020,2020-I
156489,MALABRIGO,Tradicional,1,10,23.5,2020,2020-I
156510,MALABRIGO,Tradicional,1,14,21.0,2020,2020-I
156493,MALABRIGO,Tradicional,2,13,22.7,2020,2020-I
156504,MALABRIGO,Tradicional,2,17,28.5,2020,2020-I
156492,MALABRIGO,Tradicional,2,15,24.8,2020,2020-I
156507,MALABRIGO,Tradicional,2,20,27.1,2020,2020-I
156541,MALABRIGO,Tradicional,1,8,19.0,2020,2020-I
156509,MALABRIGO,Tradicional,1,12,23.7,2020,2020-I
156525,MALABRIGO,Tradicional,1,14,25.7,2020,2020-I
156524,MALABRIGO,Tradicional,2,16,26.9,2020,2020-I
156685,MALABRIGO,Tradicional,1,7,17.6,2020,2020-I
156683,MALABRIGO,Tradicional,1,7,16.6,2020,2020-I
156684,MALABRIGO,Tradicional,1,9,19.7,2020,2020-I
156687,MALABRIGO,Tradicional,2,10,18.5,2020,2020-I
156735,MALABRIGO,Tradicional,1,6,17.5,2020,2020-I
156729,MALABRIGO,Tradicional,1,7,17.6,2020,2020-I
156665,MALABRIGO,Tradicional,1,11,18.8,2020,2020-I
156666,MALABRIGO,Tradicional,2,12,20.6,2020,2020-I
156727,MALABRIGO,Tradicional,2,8,17.7,2020,2020-I
156726,MALABRIGO,Tradicional,1,8,16.7,2020,2020-I
156731,MALABRIGO,Tradicional,1,10,18.8,2020,2020-I
156744,MALABRIGO,Tradicional,2,10,20.1,2020,2020-I
156733,MALABRIGO,Tradicional,3,12,20.8,2020,2020-I
156730,MALABRIGO,Tradicional,2,12,21.0,2020,2020-I
156738,MALABRIGO,Tradicional,2,11,21.8,2020,2020-I
156655,MALABRIGO,Tradicional,2,13,24.6,2020,2020-I
156686,MALABRIGO,Tradicional,4,16,20.3,2020,2020-I
156686,MALABRIGO,Tradicional,4,24,20.3,2020,2020-I
156774,MALABRIGO,Tradicional,2,17,22.7,2020,2020-I
156739,MALABRIGO,Tradicional,3,13,22.9,2020,2020-I
156693,MALABRIGO,Frio,3,23,29.6,2020,2020-I
156656,MALABRIGO,Tradicional,2,19,25.5,2020,2020-I
156654,MALABRIGO,Tradicional,1,18,27.7,2020,2020-I
156725,MALABRIGO,Tradicional,2,21,27.8,2020,2020-I
156745,MALABRIGO,Tradicional,3,22,24.2,2020,2020-I
156669,MALABRIGO,Tradicional,3,27,31.3,2020,2020-I
156760,MALABRIGO,Tradicional,1,7,17.0,2020,2020-I
156810,MALABRIGO,Tradicional,1,7,16.7,2020,2020-I
156770,MALABRIGO,Tradicional,1,8,16.8,2020,2020-I
156752,MALABRIGO,Tradicional,1,9,16.0,2020,2020-I
156819,MALABRIGO,Tradicional,2,10,23.5,2020,2020-I
156779,MALABRIGO,Tradicional,1,17,25.3,2020,2020-I
156773,MALABRIGO,Tradicional,1,15,26.0,2020,2020-I
156772,MALABRIGO,Tradicional,2,21,28.7,2020,2020-I
156780,MALABRIGO,Tradicional,1,17,25.9,2020,2020-I
156777,MALABRIGO,Tradicional,2,20,23.1,2020,2020-I
156784,MALABRIGO,Tradicional,1,21,27.4,2020,2020-I
156804,MALABRIGO,Tradicional,2,23,33.2,2020,2020-I
156753,MALABRIGO,Tradicional,2,25,31.7,2020,2020-I
156778,MALABRIGO,Tradicional,1,20,26.5,2020,2020-I
156811,MALABRIGO,Tradicional,2,22,25.8,2020,2020-I
156757,MALABRIGO,Tradicional,1,22,31.3,2020,2020-I
156756,MALABRIGO,Tradicional,2,22,29.8,2020,2020-I
156822,MALABRIGO,Tradicional,2,27,42.0,2020,2020-I
156782,MALABRIGO,Tradicional,1,22,28.3,2020,2020-I
156748,MALABRIGO,Tradicional,2,27,41.4,2020,2020-I
156826,MALABRIGO,Tradicional,2,24,30.1,2020,2020-I
156813,MALABRIGO,Tradicional,2,29,55.1,2020,2020-I
156817,MALABRIGO,Tradicional,2,27,41.9,2020,2020-I
156783,MALABRIGO,Tradicional,2,28,43.2,2020,2020-I
156818,MALABRIGO,Tradicional,1,27,51.8,2020,2020-I
156823,MALABRIGO,Tradicional,2,30,58.3,2020,2020-I
156844,MALABRIGO,Tradicional,2,13,25.3,2020,2020-I
156837,MALABRIGO,Tradicional,2,12,19.8,2020,2020-I
156835,MALABRIGO,Tradicional,2,14,25.1,2020,2020-I
156878,MALABRIGO,Tradicional,2,18,27.2,2020,2020-I
156858,MALABRIGO,Tradicional,2,15,26.7,2020,2020-I
156836,MALABRIGO,Tradicional,3,23,40.7,2020,2020-I
156829,MALABRIGO,Tradicional,2,23,40.9,2020,2020-I
156838,MALABRIGO,Tradicional,3,26,40.5,2020,2020-I
156872,MALABRIGO,Tradicional,1,17,31.8,2020,2020-I
156754,MALABRIGO,Tradicional,2,20,37.8,2020,2020-I
156832,MALABRIGO,Tradicional,3,29,32.5,2020,2020-I
156831,MALABRIGO,Tradicional,2,26,35.5,2020,2020-I
156801,MALABRIGO,Tradicional,4,29,30.6,2020,2020-I
156834,MALABRIGO,Tradicional,3,31,33.3,2020,2020-I
156816,MALABRIGO,Tradicional,4,30,34.1,2020,2020-I
156896,MALABRIGO,Tradicional,1,28,38.1,2020,2020-I
156848,MALABRIGO,Tradicional,1,26,36.7,2020,2020-I
156873,MALABRIGO,Tradicional,2,31,47.6,2020,2020-I
156870,MALABRIGO,Tradicional,3,35,46.7,2020,2020-I
156864,MALABRIGO,Tradicional,1,25,37.4,2020,2020-I
156998,MALABRIGO,Tradicional,3,19,29.8,2020,2020-I
157033,MALABRIGO,Tradicional,3,17,26.4,2020,2020-I
157010,MALABRIGO,Tradicional,2,18,31.6,2020,2020-I
156999,MALABRIGO,Tradicional,3,20,32.6,2020,2020-I
157024,MALABRIGO,Tradicional,2,22,39.8,2020,2020-I
157009,MALABRIGO,Tradicional,3,21,33.8,2020,2020-I
157071,MALABRIGO,Tradicional,2,18,35.7,2020,2020-I
157089,MALABRIGO,Tradicional,1,11,21.7,2020,2020-I
157038,MALABRIGO,Frio,4,18,21.0,2020,2020-I
157025,MALABRIGO,Tradicional,3,22,32.4,2020,2020-I
157037,MALABRIGO,Tradicional,3,18,30.6,2020,2020-I
157034,MALABRIGO,Tradicional,2,17,29.8,2020,2020-I
157036,MALABRIGO,Tradicional,4,22,32.5,2020,2020-I
157169,MALABRIGO,Tradicional,2,8,18.5,2020,2020-I
157170,MALABRIGO,Tradicional,1,7,17.4,2020,2020-I
157230,MALABRIGO,Tradicional,1,7,16.2,2020,2020-I
157229,MALABRIGO,Tradicional,2,10,15.2,2020,2020-I
157163,MALABRIGO,Tradicional,1,7,16.0,2020,2020-I
157227,MALABRIGO,Tradicional,2,11,18.4,2020,2020-I
157228,MALABRIGO,Tradicional,2,12,18.9,2020,2020-I
157221,MALABRIGO,Frio,2,8,15.9,2020,2020-I
157112,MALABRIGO,Frio,3,44,22.1,2020,2020-I
157115,MALABRIGO,Frio,3,47,30.5,2020,2020-I
157140,MALABRIGO,Frio,2,46,30.4,2020,2020-I
157179,MALABRIGO,Tradicional,1,10,16.9,2020,2020-I
157197,MALABRIGO,Tradicional,1,10,17.4,2020,2020-I
157200,MALABRIGO,Tradicional,2,15,28.3,2020,2020-I
157217,MALABRIGO,Tradicional,2,14,27.4,2020,2020-I
157193,MALABRIGO,Tradicional,2,15,29.1,2020,2020-I
157260,MALABRIGO,Tradicional,2,16,28.4,2020,2020-I
157259,MALABRIGO,Tradicional,1,16,30.8,2020,2020-I
157248,MALABRIGO,Tradicional,3,18,30.1,2020,2020-I
157194,MALABRIGO,Tradicional,2,18,38.3,2020,2020-I
157245,MALABRIGO,Tradicional,2,18,35.8,2020,2020-I
157253,MALABRIGO,Tradicional,2,21,42.5,2020,2020-I
157276,MALABRIGO,Tradicional,4,23,36.8,2020,2020-I
157353,MALABRIGO,Tradicional,1,10,19.6,2020,2020-I
157314,MALABRIGO,Tradicional,1,13,20.9,2020,2020-I
157277,MALABRIGO,Frio,3,19,21.1,2020,2020-I
157410,MALABRIGO,Tradicional,1,6,19.1,2020,2020-I
157404,MALABRIGO,Tradicional,1,7,17.7,2020,2020-I
157407,MALABRIGO,Tradicional,1,8,17.4,2020,2020-I
157406,MALABRIGO,Tradicional,2,10,19.1,2020,2020-I
157408,MALABRIGO,Tradicional,1,10,17.9,2020,2020-I
157415,MALABRIGO,Tradicional,1,10,16.5,2020,2020-I
157413,MALABRIGO,Tradicional,1,11,16.9,2020,2020-I
157414,MALABRIGO,Tradicional,2,16,19.9,2020,2020-I
157466,MALABRIGO,Tradicional,3,11,21.6,2020,2020-I
157478,MALABRIGO,Tradicional,2,9,18.3,2020,2020-I
157468,MALABRIGO,Tradicional,4,14,22.2,2020,2020-I
157465,MALABRIGO,Tradicional,3,15,19.4,2020,2020-I
157418,MALABRIGO,Frio,2,15,21.0,2020,2020-I
157391,MALABRIGO,Tradicional,2,39,100.3,2020,2020-I
157381,MALABRIGO,Frio,1,44,93.2,2020,2020-I
157467,MALABRIGO,Tradicional,2,26,28.3,2020,2020-I
157536,MALABRIGO,Tradicional,2,13,26.9,2020,2020-I
157409,MALABRIGO,Tradicional,1,13,21.4,2020,2020-I
157529,MALABRIGO,Tradicional,2,14,20.2,2020,2020-I
157532,MALABRIGO,Tradicional,2,15,21.6,2020,2020-I
157541,MALABRIGO,Tradicional,1,14,24.9,2020,2020-I
157534,MALABRIGO,Tradicional,2,16,27.1,2020,2020-I
157526,MALABRIGO,Frio,2,16,23.2,2020,2020-I
157530,MALABRIGO,Tradicional,2,17,23.3,2020,2020-I
157419,MALABRIGO,Frio,3,18,18.7,2020,2020-I
157548,MALABRIGO,Tradicional,2,18,27.2,2020,2020-I
157569,MALABRIGO,Tradicional,1,4,14.8,2020,2020-I
157605,MALABRIGO,Tradicional,1,5,19.5,2020,2020-I
157558,MALABRIGO,Tradicional,2,7,19.9,2020,2020-I
157604,MALABRIGO,Tradicional,3,10,19.1,2020,2020-I
157584,MALABRIGO,Tradicional,2,8,17.7,2020,2020-I
157599,MALABRIGO,Tradicional,2,8,19.2,2020,2020-I
157603,MALABRIGO,Tradicional,3,12,19.0,2020,2020-I
157625,MALABRIGO,Tradicional,2,7,17.2,2020,2020-I
157598,MALABRIGO,Tradicional,1,11,18.2,2020,2020-I
157570,MALABRIGO,Tradicional,1,8,16.3,2020,2020-I
157595,MALABRIGO,Frio,4,11,19.5,2020,2020-I
157547,MALABRIGO,Frio,4,11,19.9,2020,2020-I
157550,MALABRIGO,Frio,6,29,24.1,2020,2020-I
157645,MALABRIGO,Tradicional,1,6,17.3,2020,2020-I
157642,MALABRIGO,Tradicional,1,9,19.8,2020,2020-I
157679,MALABRIGO,Tradicional,1,10,23.1,2020,2020-I
157555,MALABRIGO,Frio,4,35,16.2,2020,2020-I
157683,MALABRIGO,Tradicional,1,9,18.4,2020,2020-I
157692,MALABRIGO,Tradicional,2,14,23.6,2020,2020-I
157691,MALABRIGO,Tradicional,1,10,17.8,2020,2020-I
157648,MALABRIGO,Tradicional,3,13,23.5,2020,2020-I
157647,MALABRIGO,Tradicional,2,13,21.8,2020,2020-I
157620,MALABRIGO,Frio,2,34,28.9,2020,2020-I
157672,MALABRIGO,Tradicional,2,16,27.6,2020,2020-I
157643,MALABRIGO,Tradicional,2,20,24.2,2020,2020-I
157562,MALABRIGO,Frio,4,37,25.1,2020,2020-I
157646,MALABRIGO,Tradicional,2,22,25.1,2020,2020-I
157549,MALABRIGO,Frio,5,44,29.4,2020,2020-I
157708,MALABRIGO,Tradicional,1,12,18.9,2020,2020-I
157707,MALABRIGO,Tradicional,2,12,15.5,2020,2020-I
157718,MALABRIGO,Frio,3,9,25.3,2020,2020-I
157737,MALABRIGO,Tradicional,3,16,20.5,2020,2020-I
157693,MALABRIGO,Frio,2,13,15.9,2020,2020-I
157746,MALABRIGO,Tradicional,1,12,19.2,2020,2020-I
157756,MALABRIGO,Tradicional,1,18,26.2,2020,2020-I
157732,MALABRIGO,Tradicional,1,6,18.6,2020,2020-I
157735,MALABRIGO,Tradicional,1,8,20.2,2020,2020-I
157733,MALABRIGO,Tradicional,1,14,14.5,2020,2020-I
157765,MALABRIGO,Tradicional,1,7,15.5,2020,2020-I
157736,MALABRIGO,Tradicional,1,18,30.7,2020,2020-I
157716,MALABRIGO,Frio,3,16,20.5,2020,2020-I
157723,MALABRIGO,Frio,2,15,18.1,2020,2020-I
157795,MALABRIGO,Tradicional,2,6,19.5,2020,2020-I
157789,MALABRIGO,Tradicional,2,4,19.8,2020,2020-I
157784,MALABRIGO,Tradicional,2,9,19.3,2020,2020-I
157821,MALABRIGO,Tradicional,2,9,19.0,2020,2020-I
157751,MALABRIGO,Tradicional,2,14,23.2,2020,2020-I
157792,MALABRIGO,Tradicional,2,10,20.3,2020,2020-I
157827,MALABRIGO,Tradicional,2,10,14.5,2020,2020-I
157790,MALABRIGO,Tradicional,2,10,16.3,2020,2020-I
157734,MALABRIGO,Tradicional,3,11,18.8,2020,2020-I
157813,MALABRIGO,Tradicional,2,9,17.5,2020,2020-I
157832,MALABRIGO,Tradicional,3,12,16.6,2020,2020-I
157826,MALABRIGO,Tradicional,2,14,19.8,2020,2020-I
157829,MALABRIGO,Tradicional,1,10,16.6,2020,2020-I
157785,MALABRIGO,Tradicional,3,14,16.1,2020,2020-I
157831,MALABRIGO,Tradicional,1,14,18.1,2020,2020-I
157810,MALABRIGO,Tradicional,3,14,22.4,2020,2020-I
157837,MALABRIGO,Tradicional,1,16,29.3,2020,2020-I
157791,MALABRIGO,Tradicional,2,19,28.7,2020,2020-I
157797,MALABRIGO,Tradicional,2,14,19.9,2020,2020-I
157833,MALABRIGO,Tradicional,2,15,19.6,2020,2020-I
157781,MALABRIGO,Frio,2,18,21.5,2020,2020-I
157814,MALABRIGO,Tradicional,2,15,24.8,2020,2020-I
157830,MALABRIGO,Tradicional,2,16,19.5,2020,2020-I
157747,MALABRIGO,Tradicional,2,15,20.8,2020,2020-I
157740,MALABRIGO,Tradicional,2,16,20.9,2020,2020-I
157759,MALABRIGO,Tradicional,3,17,20.5,2020,2020-I
157793,MALABRIGO,Tradicional,3,16,23.1,2020,2020-I
157812,MALABRIGO,Tradicional,1,8,21.7,2020,2020-I
157824,MALABRIGO,Tradicional,2,12,17.8,2020,2020-I
157774,MALABRIGO,Frio,5,21,22.8,2020,2020-I
157773,MALABRIGO,Frio,2,26,19.9,2020,2020-I
157729,MALABRIGO,Frio,4,46,35.8,2020,2020-I
157878,MALABRIGO,Tradicional,1,7,19.3,2020,2020-I
157895,MALABRIGO,Tradicional,1,9,16.8,2020,2020-I
157893,MALABRIGO,Tradicional,1,11,18.1,2020,2020-I
157897,MALABRIGO,Tradicional,2,13,18.6,2020,2020-I
157757,MALABRIGO,Frio,3,36,23.5,2020,2020-I
157871,MALABRIGO,Tradicional,1,12,18.6,2020,2020-I
157868,MALABRIGO,Tradicional,1,13,18.2,2020,2020-I
157874,MALABRIGO,Tradicional,3,15,17.8,2020,2020-I
157873,MALABRIGO,Tradicional,1,15,15.3,2020,2020-I
157889,MALABRIGO,Tradicional,2,17,15.2,2020,2020-I
157884,MALABRIGO,Tradicional,1,14,15.6,2020,2020-I
157870,MALABRIGO,Tradicional,2,17,28.6,2020,2020-I
157876,MALABRIGO,Tradicional,2,19,20.8,2020,2020-I
157891,MALABRIGO,Tradicional,2,19,21.1,2020,2020-I
157887,MALABRIGO,Tradicional,2,19,18.9,2020,2020-I
157872,MALABRIGO,Tradicional,2,21,24.8,2020,2020-I
157886,MALABRIGO,Tradicional,3,20,19.9,2020,2020-I
157776,MALABRIGO,Frio,3,23,25.0,2020,2020-I
157888,MALABRIGO,Tradicional,2,22,23.7,2020,2020-I
157890,MALABRIGO,Tradicional,2,20,27.9,2020,2020-I
157902,MALABRIGO,Tradicional,1,24,27.2,2020,2020-I
157892,MALABRIGO,Tradicional,1,14,21.3,2020,2020-I
157722,MALABRIGO,Frio,5,67,27.5,2020,2020-I
157935,MALABRIGO,Tradicional,2,12,18.5,2020,2020-I
157916,MALABRIGO,Tradicional,2,16,23.4,2020,2020-I
157936,MALABRIGO,Tradicional,1,16,16.6,2020,2020-I
157918,MALABRIGO,Tradicional,1,15,21.3,2020,2020-I
157939,MALABRIGO,Tradicional,2,18,17.7,2020,2020-I
157944,MALABRIGO,Tradicional,1,15,17.4,2020,2020-I
157945,MALABRIGO,Tradicional,1,15,24.1,2020,2020-I
157937,MALABRIGO,Tradicional,1,20,16.7,2020,2020-I
157920,MALABRIGO,Tradicional,2,18,22.9,2020,2020-I
157899,MALABRIGO,Frio,3,34,19.4,2020,2020-I
157922,MALABRIGO,Tradicional,3,19,21.7,2020,2020-I
157931,MALABRIGO,Tradicional,2,17,19.8,2020,2020-I
157948,MALABRIGO,Tradicional,1,15,25.8,2020,2020-I
157919,MALABRIGO,Tradicional,3,23,23.4,2020,2020-I
157941,MALABRIGO,Tradicional,2,17,25.6,2020,2020-I
157809,MALABRIGO,Frio,4,35,16.8,2020,2020-I
157946,MALABRIGO,Tradicional,2,22,20.4,2020,2020-I
157947,MALABRIGO,Tradicional,3,19,24.2,2020,2020-I
157949,MALABRIGO,Frio,2,15,24.7,2020,2020-I
157894,MALABRIGO,Frio,4,22,28.0,2020,2020-I
157993,MALABRIGO,Tradicional,1,4,17.4,2020,2020-I
157997,MALABRIGO,Tradicional,1,5,19.4,2020,2020-I
158025,MALABRIGO,Tradicional,1,5,17.4,2020,2020-I
157992,MALABRIGO,Tradicional,1,6,19.3,2020,2020-I
158010,MALABRIGO,Tradicional,1,7,19.3,2020,2020-I
158006,MALABRIGO,Tradicional,1,7,17.1,2020,2020-I
157991,MALABRIGO,Tradicional,1,7,17.1,2020,2020-I
157989,MALABRIGO,Tradicional,1,9,16.2,2020,2020-I
158028,MALABRIGO,Tradicional,1,9,19.6,2020,2020-I
157996,MALABRIGO,Tradicional,1,8,19.1,2020,2020-I
158004,MALABRIGO,Tradicional,1,9,18.6,2020,2020-I
157994,MALABRIGO,Tradicional,1,9,21.6,2020,2020-I
158021,MALABRIGO,Tradicional,1,10,16.9,2020,2020-I
158008,MALABRIGO,Tradicional,1,11,16.1,2020,2020-I
157964,MALABRIGO,Frio,1,15,18.7,2020,2020-I
158033,MALABRIGO,Tradicional,2,10,17.6,2020,2020-I
158011,MALABRIGO,Tradicional,2,17,22.2,2020,2020-I
157955,MALABRIGO,Frio,3,25,15.7,2020,2020-I
158013,MALABRIGO,Tradicional,1,14,20.1,2020,2020-I
158032,MALABRIGO,Tradicional,1,15,20.3,2020,2020-I
158016,MALABRIGO,Tradicional,1,12,18.4,2020,2020-I
157934,MALABRIGO,Frio,4,36,19.5,2020,2020-I
158012,MALABRIGO,Tradicional,1,12,19.7,2020,2020-I
